%time,field.current_seq,field.waypoints0.frame,field.waypoints0.command,field.waypoints0.is_current,field.waypoints0.autocontinue,field.waypoints0.param1,field.waypoints0.param2,field.waypoints0.param3,field.waypoints0.param4,field.waypoints0.x_lat,field.waypoints0.y_long,field.waypoints0.z_alt,field.waypoints1.frame,field.waypoints1.command,field.waypoints1.is_current,field.waypoints1.autocontinue,field.waypoints1.param1,field.waypoints1.param2,field.waypoints1.param3,field.waypoints1.param4,field.waypoints1.x_lat,field.waypoints1.y_long,field.waypoints1.z_alt,field.waypoints2.frame,field.waypoints2.command,field.waypoints2.is_current,field.waypoints2.autocontinue,field.waypoints2.param1,field.waypoints2.param2,field.waypoints2.param3,field.waypoints2.param4,field.waypoints2.x_lat,field.waypoints2.y_long,field.waypoints2.z_alt,field.waypoints3.frame,field.waypoints3.command,field.waypoints3.is_current,field.waypoints3.autocontinue,field.waypoints3.param1,field.waypoints3.param2,field.waypoints3.param3,field.waypoints3.param4,field.waypoints3.x_lat,field.waypoints3.y_long,field.waypoints3.z_alt,field.waypoints4.frame,field.waypoints4.command,field.waypoints4.is_current,field.waypoints4.autocontinue,field.waypoints4.param1,field.waypoints4.param2,field.waypoints4.param3,field.waypoints4.param4,field.waypoints4.x_lat,field.waypoints4.y_long,field.waypoints4.z_alt,field.waypoints5.frame,field.waypoints5.command,field.waypoints5.is_current,field.waypoints5.autocontinue,field.waypoints5.param1,field.waypoints5.param2,field.waypoints5.param3,field.waypoints5.param4,field.waypoints5.x_lat,field.waypoints5.y_long,field.waypoints5.z_alt,field.waypoints6.frame,field.waypoints6.command,field.waypoints6.is_current,field.waypoints6.autocontinue,field.waypoints6.param1,field.waypoints6.param2,field.waypoints6.param3,field.waypoints6.param4,field.waypoints6.x_lat,field.waypoints6.y_long,field.waypoints6.z_alt,field.waypoints7.frame,field.waypoints7.command,field.waypoints7.is_current,field.waypoints7.autocontinue,field.waypoints7.param1,field.waypoints7.param2,field.waypoints7.param3,field.waypoints7.param4,field.waypoints7.x_lat,field.waypoints7.y_long,field.waypoints7.z_alt,field.waypoints8.frame,field.waypoints8.command,field.waypoints8.is_current,field.waypoints8.autocontinue,field.waypoints8.param1,field.waypoints8.param2,field.waypoints8.param3,field.waypoints8.param4,field.waypoints8.x_lat,field.waypoints8.y_long,field.waypoints8.z_alt,field.waypoints9.frame,field.waypoints9.command,field.waypoints9.is_current,field.waypoints9.autocontinue,field.waypoints9.param1,field.waypoints9.param2,field.waypoints9.param3,field.waypoints9.param4,field.waypoints9.x_lat,field.waypoints9.y_long,field.waypoints9.z_alt,field.waypoints10.frame,field.waypoints10.command,field.waypoints10.is_current,field.waypoints10.autocontinue,field.waypoints10.param1,field.waypoints10.param2,field.waypoints10.param3,field.waypoints10.param4,field.waypoints10.x_lat,field.waypoints10.y_long,field.waypoints10.z_alt,field.waypoints11.frame,field.waypoints11.command,field.waypoints11.is_current,field.waypoints11.autocontinue,field.waypoints11.param1,field.waypoints11.param2,field.waypoints11.param3,field.waypoints11.param4,field.waypoints11.x_lat,field.waypoints11.y_long,field.waypoints11.z_alt,field.waypoints12.frame,field.waypoints12.command,field.waypoints12.is_current,field.waypoints12.autocontinue,field.waypoints12.param1,field.waypoints12.param2,field.waypoints12.param3,field.waypoints12.param4,field.waypoints12.x_lat,field.waypoints12.y_long,field.waypoints12.z_alt,field.waypoints13.frame,field.waypoints13.command,field.waypoints13.is_current,field.waypoints13.autocontinue,field.waypoints13.param1,field.waypoints13.param2,field.waypoints13.param3,field.waypoints13.param4,field.waypoints13.x_lat,field.waypoints13.y_long,field.waypoints13.z_alt,field.waypoints14.frame,field.waypoints14.command,field.waypoints14.is_current,field.waypoints14.autocontinue,field.waypoints14.param1,field.waypoints14.param2,field.waypoints14.param3,field.waypoints14.param4,field.waypoints14.x_lat,field.waypoints14.y_long,field.waypoints14.z_alt,field.waypoints15.frame,field.waypoints15.command,field.waypoints15.is_current,field.waypoints15.autocontinue,field.waypoints15.param1,field.waypoints15.param2,field.waypoints15.param3,field.waypoints15.param4,field.waypoints15.x_lat,field.waypoints15.y_long,field.waypoints15.z_alt,field.waypoints16.frame,field.waypoints16.command,field.waypoints16.is_current,field.waypoints16.autocontinue,field.waypoints16.param1,field.waypoints16.param2,field.waypoints16.param3,field.waypoints16.param4,field.waypoints16.x_lat,field.waypoints16.y_long,field.waypoints16.z_alt,field.waypoints17.frame,field.waypoints17.command,field.waypoints17.is_current,field.waypoints17.autocontinue,field.waypoints17.param1,field.waypoints17.param2,field.waypoints17.param3,field.waypoints17.param4,field.waypoints17.x_lat,field.waypoints17.y_long,field.waypoints17.z_alt,field.waypoints18.frame,field.waypoints18.command,field.waypoints18.is_current,field.waypoints18.autocontinue,field.waypoints18.param1,field.waypoints18.param2,field.waypoints18.param3,field.waypoints18.param4,field.waypoints18.x_lat,field.waypoints18.y_long,field.waypoints18.z_alt,field.waypoints19.frame,field.waypoints19.command,field.waypoints19.is_current,field.waypoints19.autocontinue,field.waypoints19.param1,field.waypoints19.param2,field.waypoints19.param3,field.waypoints19.param4,field.waypoints19.x_lat,field.waypoints19.y_long,field.waypoints19.z_alt,field.waypoints20.frame,field.waypoints20.command,field.waypoints20.is_current,field.waypoints20.autocontinue,field.waypoints20.param1,field.waypoints20.param2,field.waypoints20.param3,field.waypoints20.param4,field.waypoints20.x_lat,field.waypoints20.y_long,field.waypoints20.z_alt,field.waypoints21.frame,field.waypoints21.command,field.waypoints21.is_current,field.waypoints21.autocontinue,field.waypoints21.param1,field.waypoints21.param2,field.waypoints21.param3,field.waypoints21.param4,field.waypoints21.x_lat,field.waypoints21.y_long,field.waypoints21.z_alt,field.waypoints22.frame,field.waypoints22.command,field.waypoints22.is_current,field.waypoints22.autocontinue,field.waypoints22.param1,field.waypoints22.param2,field.waypoints22.param3,field.waypoints22.param4,field.waypoints22.x_lat,field.waypoints22.y_long,field.waypoints22.z_alt,field.waypoints23.frame,field.waypoints23.command,field.waypoints23.is_current,field.waypoints23.autocontinue,field.waypoints23.param1,field.waypoints23.param2,field.waypoints23.param3,field.waypoints23.param4,field.waypoints23.x_lat,field.waypoints23.y_long,field.waypoints23.z_alt,field.waypoints24.frame,field.waypoints24.command,field.waypoints24.is_current,field.waypoints24.autocontinue,field.waypoints24.param1,field.waypoints24.param2,field.waypoints24.param3,field.waypoints24.param4,field.waypoints24.x_lat,field.waypoints24.y_long,field.waypoints24.z_alt,field.waypoints25.frame,field.waypoints25.command,field.waypoints25.is_current,field.waypoints25.autocontinue,field.waypoints25.param1,field.waypoints25.param2,field.waypoints25.param3,field.waypoints25.param4,field.waypoints25.x_lat,field.waypoints25.y_long,field.waypoints25.z_alt,field.waypoints26.frame,field.waypoints26.command,field.waypoints26.is_current,field.waypoints26.autocontinue,field.waypoints26.param1,field.waypoints26.param2,field.waypoints26.param3,field.waypoints26.param4,field.waypoints26.x_lat,field.waypoints26.y_long,field.waypoints26.z_alt,field.waypoints27.frame,field.waypoints27.command,field.waypoints27.is_current,field.waypoints27.autocontinue,field.waypoints27.param1,field.waypoints27.param2,field.waypoints27.param3,field.waypoints27.param4,field.waypoints27.x_lat,field.waypoints27.y_long,field.waypoints27.z_alt,field.waypoints28.frame,field.waypoints28.command,field.waypoints28.is_current,field.waypoints28.autocontinue,field.waypoints28.param1,field.waypoints28.param2,field.waypoints28.param3,field.waypoints28.param4,field.waypoints28.x_lat,field.waypoints28.y_long,field.waypoints28.z_alt,field.waypoints29.frame,field.waypoints29.command,field.waypoints29.is_current,field.waypoints29.autocontinue,field.waypoints29.param1,field.waypoints29.param2,field.waypoints29.param3,field.waypoints29.param4,field.waypoints29.x_lat,field.waypoints29.y_long,field.waypoints29.z_alt,field.waypoints30.frame,field.waypoints30.command,field.waypoints30.is_current,field.waypoints30.autocontinue,field.waypoints30.param1,field.waypoints30.param2,field.waypoints30.param3,field.waypoints30.param4,field.waypoints30.x_lat,field.waypoints30.y_long,field.waypoints30.z_alt,field.waypoints31.frame,field.waypoints31.command,field.waypoints31.is_current,field.waypoints31.autocontinue,field.waypoints31.param1,field.waypoints31.param2,field.waypoints31.param3,field.waypoints31.param4,field.waypoints31.x_lat,field.waypoints31.y_long,field.waypoints31.z_alt,field.waypoints32.frame,field.waypoints32.command,field.waypoints32.is_current,field.waypoints32.autocontinue,field.waypoints32.param1,field.waypoints32.param2,field.waypoints32.param3,field.waypoints32.param4,field.waypoints32.x_lat,field.waypoints32.y_long,field.waypoints32.z_alt,field.waypoints33.frame,field.waypoints33.command,field.waypoints33.is_current,field.waypoints33.autocontinue,field.waypoints33.param1,field.waypoints33.param2,field.waypoints33.param3,field.waypoints33.param4,field.waypoints33.x_lat,field.waypoints33.y_long,field.waypoints33.z_alt,field.waypoints34.frame,field.waypoints34.command,field.waypoints34.is_current,field.waypoints34.autocontinue,field.waypoints34.param1,field.waypoints34.param2,field.waypoints34.param3,field.waypoints34.param4,field.waypoints34.x_lat,field.waypoints34.y_long,field.waypoints34.z_alt,field.waypoints35.frame,field.waypoints35.command,field.waypoints35.is_current,field.waypoints35.autocontinue,field.waypoints35.param1,field.waypoints35.param2,field.waypoints35.param3,field.waypoints35.param4,field.waypoints35.x_lat,field.waypoints35.y_long,field.waypoints35.z_alt,field.waypoints36.frame,field.waypoints36.command,field.waypoints36.is_current,field.waypoints36.autocontinue,field.waypoints36.param1,field.waypoints36.param2,field.waypoints36.param3,field.waypoints36.param4,field.waypoints36.x_lat,field.waypoints36.y_long,field.waypoints36.z_alt,field.waypoints37.frame,field.waypoints37.command,field.waypoints37.is_current,field.waypoints37.autocontinue,field.waypoints37.param1,field.waypoints37.param2,field.waypoints37.param3,field.waypoints37.param4,field.waypoints37.x_lat,field.waypoints37.y_long,field.waypoints37.z_alt,field.waypoints38.frame,field.waypoints38.command,field.waypoints38.is_current,field.waypoints38.autocontinue,field.waypoints38.param1,field.waypoints38.param2,field.waypoints38.param3,field.waypoints38.param4,field.waypoints38.x_lat,field.waypoints38.y_long,field.waypoints38.z_alt,field.waypoints39.frame,field.waypoints39.command,field.waypoints39.is_current,field.waypoints39.autocontinue,field.waypoints39.param1,field.waypoints39.param2,field.waypoints39.param3,field.waypoints39.param4,field.waypoints39.x_lat,field.waypoints39.y_long,field.waypoints39.z_alt,field.waypoints40.frame,field.waypoints40.command,field.waypoints40.is_current,field.waypoints40.autocontinue,field.waypoints40.param1,field.waypoints40.param2,field.waypoints40.param3,field.waypoints40.param4,field.waypoints40.x_lat,field.waypoints40.y_long,field.waypoints40.z_alt,field.waypoints41.frame,field.waypoints41.command,field.waypoints41.is_current,field.waypoints41.autocontinue,field.waypoints41.param1,field.waypoints41.param2,field.waypoints41.param3,field.waypoints41.param4,field.waypoints41.x_lat,field.waypoints41.y_long,field.waypoints41.z_alt,field.waypoints42.frame,field.waypoints42.command,field.waypoints42.is_current,field.waypoints42.autocontinue,field.waypoints42.param1,field.waypoints42.param2,field.waypoints42.param3,field.waypoints42.param4,field.waypoints42.x_lat,field.waypoints42.y_long,field.waypoints42.z_alt,field.waypoints43.frame,field.waypoints43.command,field.waypoints43.is_current,field.waypoints43.autocontinue,field.waypoints43.param1,field.waypoints43.param2,field.waypoints43.param3,field.waypoints43.param4,field.waypoints43.x_lat,field.waypoints43.y_long,field.waypoints43.z_alt,field.waypoints44.frame,field.waypoints44.command,field.waypoints44.is_current,field.waypoints44.autocontinue,field.waypoints44.param1,field.waypoints44.param2,field.waypoints44.param3,field.waypoints44.param4,field.waypoints44.x_lat,field.waypoints44.y_long,field.waypoints44.z_alt,field.waypoints45.frame,field.waypoints45.command,field.waypoints45.is_current,field.waypoints45.autocontinue,field.waypoints45.param1,field.waypoints45.param2,field.waypoints45.param3,field.waypoints45.param4,field.waypoints45.x_lat,field.waypoints45.y_long,field.waypoints45.z_alt,field.waypoints46.frame,field.waypoints46.command,field.waypoints46.is_current,field.waypoints46.autocontinue,field.waypoints46.param1,field.waypoints46.param2,field.waypoints46.param3,field.waypoints46.param4,field.waypoints46.x_lat,field.waypoints46.y_long,field.waypoints46.z_alt,field.waypoints47.frame,field.waypoints47.command,field.waypoints47.is_current,field.waypoints47.autocontinue,field.waypoints47.param1,field.waypoints47.param2,field.waypoints47.param3,field.waypoints47.param4,field.waypoints47.x_lat,field.waypoints47.y_long,field.waypoints47.z_alt,field.waypoints48.frame,field.waypoints48.command,field.waypoints48.is_current,field.waypoints48.autocontinue,field.waypoints48.param1,field.waypoints48.param2,field.waypoints48.param3,field.waypoints48.param4,field.waypoints48.x_lat,field.waypoints48.y_long,field.waypoints48.z_alt,field.waypoints49.frame,field.waypoints49.command,field.waypoints49.is_current,field.waypoints49.autocontinue,field.waypoints49.param1,field.waypoints49.param2,field.waypoints49.param3,field.waypoints49.param4,field.waypoints49.x_lat,field.waypoints49.y_long,field.waypoints49.z_alt
5523288000000,0,2,530,1,1,0.0,2.0,nan,nan,-2147483648.0,-2147483648.0,nan,6,22,0,1,0.0,0.0,0.0,nan,37.5448112,127.0789566,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5447929,127.0789866,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5447671,127.0790122,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5447412,127.0790378,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5447166,127.0790627,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.544692,127.0790877,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5446469,127.0791155,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5446018,127.0791433,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5445586,127.0791648,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5445154,127.0791863,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5444859,127.0791921,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5444564,127.079198,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5444361,127.0791993,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5444158,127.0792005,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5443978,127.079201,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5443798,127.0792014,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.544351,127.0792019,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5443318,127.0792009,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5443055,127.0792006,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5442777,127.0791964,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5442577,127.0791912,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5442351,127.0791846,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.544197,127.0791704,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5441575,127.0791472,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5441217,127.0791238,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5440865,127.0790916,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.54406,127.0790644,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5440329,127.0790336,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439976,127.0789913,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.543968,127.078931,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439508,127.0788931,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439289,127.0788341,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439159,127.0787795,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439068,127.0787186,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438995,127.0786642,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438885,127.0785648,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438798,127.0784808,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438747,127.0784371,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438717,127.0783837,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438687,127.0783429,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438668,127.0782941,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438649,127.078232,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438668,127.0781189,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438714,127.0779686,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438771,127.0778304,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.543885,127.0777219,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5438999,127.0775785,50.0,6,16,0,1,0.0,0.0,0.0,nan,37.5439109,127.0774784,50.0,6,16,0,1,2.0,0.0,0.0,nan,37.5439288,127.0773822,50.0
