%time,field.current_seq,field.waypoints0.frame,field.waypoints0.command,field.waypoints0.is_current,field.waypoints0.autocontinue,field.waypoints0.param1,field.waypoints0.param2,field.waypoints0.param3,field.waypoints0.param4,field.waypoints0.x_lat,field.waypoints0.y_long,field.waypoints0.z_alt,field.waypoints1.frame,field.waypoints1.command,field.waypoints1.is_current,field.waypoints1.autocontinue,field.waypoints1.param1,field.waypoints1.param2,field.waypoints1.param3,field.waypoints1.param4,field.waypoints1.x_lat,field.waypoints1.y_long,field.waypoints1.z_alt,field.waypoints2.frame,field.waypoints2.command,field.waypoints2.is_current,field.waypoints2.autocontinue,field.waypoints2.param1,field.waypoints2.param2,field.waypoints2.param3,field.waypoints2.param4,field.waypoints2.x_lat,field.waypoints2.y_long,field.waypoints2.z_alt,field.waypoints3.frame,field.waypoints3.command,field.waypoints3.is_current,field.waypoints3.autocontinue,field.waypoints3.param1,field.waypoints3.param2,field.waypoints3.param3,field.waypoints3.param4,field.waypoints3.x_lat,field.waypoints3.y_long,field.waypoints3.z_alt,field.waypoints4.frame,field.waypoints4.command,field.waypoints4.is_current,field.waypoints4.autocontinue,field.waypoints4.param1,field.waypoints4.param2,field.waypoints4.param3,field.waypoints4.param4,field.waypoints4.x_lat,field.waypoints4.y_long,field.waypoints4.z_alt,field.waypoints5.frame,field.waypoints5.command,field.waypoints5.is_current,field.waypoints5.autocontinue,field.waypoints5.param1,field.waypoints5.param2,field.waypoints5.param3,field.waypoints5.param4,field.waypoints5.x_lat,field.waypoints5.y_long,field.waypoints5.z_alt,field.waypoints6.frame,field.waypoints6.command,field.waypoints6.is_current,field.waypoints6.autocontinue,field.waypoints6.param1,field.waypoints6.param2,field.waypoints6.param3,field.waypoints6.param4,field.waypoints6.x_lat,field.waypoints6.y_long,field.waypoints6.z_alt,field.waypoints7.frame,field.waypoints7.command,field.waypoints7.is_current,field.waypoints7.autocontinue,field.waypoints7.param1,field.waypoints7.param2,field.waypoints7.param3,field.waypoints7.param4,field.waypoints7.x_lat,field.waypoints7.y_long,field.waypoints7.z_alt,field.waypoints8.frame,field.waypoints8.command,field.waypoints8.is_current,field.waypoints8.autocontinue,field.waypoints8.param1,field.waypoints8.param2,field.waypoints8.param3,field.waypoints8.param4,field.waypoints8.x_lat,field.waypoints8.y_long,field.waypoints8.z_alt
478928000000,0,6,22,1,1,0.0,0.0,0.0,330.0,37.5448186,127.0789185,50.0,6,16,0,1,0.0,0.0,0.0,330.0,37.544818,127.07892,50.0,6,16,0,1,0.0,0.0,0.0,327.999969482,37.5448133,127.0789296,50.0,6,16,0,1,0.0,0.0,0.0,326.0,37.5448072,127.0789403,50.0,6,16,0,1,0.0,0.0,0.0,324.0,37.5448014,127.0789493,50.0,6,16,0,1,0.0,0.0,0.0,322.0,37.544796,127.0789569,50.0,6,16,0,1,0.0,0.0,0.0,320.0,37.5447911,127.0789628,50.0,6,16,0,1,0.0,0.0,0.0,317.999969482,37.5447846,127.0789705,50.0,6,16,0,1,2.0,0.0,0.0,316.0,37.5447767,127.0789798,49.9993934631
